Seminoe,date,storage(MCM),inflow(m3/s),release(m3/s)
504,1952-05-19,1009.35819,182.9551459,56.46379212
505,1952-05-20,1019.324723,189.43970380000002,71.55667136
506,1952-05-21,1028.32914,165.0588988,59.94676425
507,1952-05-22,1037.382897,163.3882049,58.61587246
508,1952-05-23,1045.647225,156.84701330000001,59.18220939
509,1952-05-24,1053.109791,146.2848295,56.77527743
510,1952-05-25,1061.707159,147.3325529,44.65566709
511,1952-05-26,1069.034041,149.0315637,61.73072559
512,1952-05-27,1075.756517,146.3414632,64.93052925
513,1952-05-28,1084.242872,157.5549345,56.03903942
514,1952-05-29,1092.124821,161.63256040000002,66.82775798
515,1952-05-30,1100.278136,154.3834477,55.16121718
516,1952-05-31,1111.379473,193.51732969999998,62.07052775
517,1952-06-01,1122.78918,189.26980269999999,54.67983078
518,1952-06-02,1132.323994,201.7008983,88.91489832
519,1952-06-03,1140.181274,226.90289180000002,132.80601059999998
520,1952-06-04,1147.027098,230.9522009,149.0315637
521,1952-06-05,1159.368084,331.4486895,194.565053
522,1952-06-06,1170.080873,345.1257264,207.5624856
523,1952-06-07,1180.577804,346.28671710000003,220.98467090000003
524,1952-06-08,1192.801609,363.30514189999997,217.643283
525,1952-06-09,1206.061539,382.7021818,223.25001859999998
526,1952-06-10,1214.658907,332.8078981,224.41100930000005
527,1952-06-11,1222.6272,331.78849160000004,232.36804320000002
528,1952-06-12,1227.400775,299.4506528,237.04032290000004
529,1952-06-13,1232.902104,294.5801552,224.80744520000002
530,1952-06-14,1239.032508,278.1563842,198.5294115
531,1952-06-15,1243.904762,246.5831002,180.8030655
532,1952-06-16,1247.568203,235.0864605,184.7391072
533,1952-06-17,1248.78935,208.8650605,186.32485060000002
534,1952-06-18,1248.78935,185.3620778,178.79256940000002
535,1952-06-19,1248.295957,158.376123,155.99750790000002
536,1952-06-20,1252.465126,117.31669550000001,64.27924178
537,1952-06-21,1256.634294,117.4582797,63.20320161
538,1952-06-22,1261.30919,115.3061994,54.82141502
539,1952-06-23,1261.30919,107.85886869999999,60.37151695
540,1952-06-24,1268.722416,100.6947065,56.49210897
541,1952-06-25,1272.435197,93.95529702,45.53348933
542,1952-06-26,1276.407008,92.31291992,44.599033399999996
543,1952-06-27,1279.897762,86.50796636,40.43645694
544,1952-06-28,1284.140939,93.55886117,39.19051569
545,1952-06-29,1288.889844,89.93430479999999,27.43902436
546,1952-06-30,1290.90042,93.13410847,63.684588
547,1952-07-01,1291.89954,72.88756315,53.83032539
548,1952-07-02,1292.405267,68.35686769,56.83191113
549,1952-07-03,1292.405267,56.29389104,50.88537334
550,1952-07-04,1292.651964,51.96141351,43.60794376
551,1952-07-05,1292.651964,46.35467788,41.6257645
552,1952-07-06,1292.651964,35.25447402,29.84595632
553,1952-07-07,1291.89954,34.74477078,39.87012001
554,1952-07-08,1291.147116,39.47368416,42.53190359
555,1952-07-09,1290.394692,44.37249862,47.26081698
556,1952-07-10,1289.642268,45.78834095,48.05368868
557,1952-07-11,1288.889844,40.32318956,46.15645996
558,1952-07-12,1288.643148,44.23091439,42.98497314
559,1952-07-13,1289.395572,40.01170425,29.73268893
560,1952-07-14,1288.643148,38.79407984,43.06992368
561,1952-07-15,1287.644028,44.08933016,47.91210445
562,1952-07-16,1286.13918,41.03111072,49.69606578
563,1952-07-17,1284.387636,35.31110771,45.59012303
564,1952-07-18,1282.142699,35.3677414,54.62319709
565,1952-07-19,1279.897762,33.69704745,51.36675973
566,1952-07-20,1277.899521,27.63724228,41.99388351
567,1952-07-21,1274.667799,26.2497168,52.89586945
568,1952-07-22,1271.18938,21.97387296,55.4160688
569,1952-07-23,1267.4766,19.42535677,57.70973337
570,1952-07-24,1263.529458,22.34199197,59.80518002
571,1952-07-25,1259.582316,19.42535677,58.92735777
572,1952-07-26,1255.647509,10.024163699999999,49.55448155
573,1952-07-27,1252.218429,16.70693949,49.21467939
574,1952-07-28,1248.049261,14.89466131,57.62478283
575,1952-07-29,1244.139123,20.16159478,58.78577354
576,1952-07-30,1240.006959,20.16159478,61.90062667
577,1952-07-31,1236.109156,21.32258549,60.90953704
578,1952-08-01,1232.48272,19.25545569,56.15230681
579,1952-08-02,1229.818399,21.57743711,46.32636104
580,1952-08-03,1228.609587,22.34199197,31.77150189
581,1952-08-04,1225.710904,20.44476325,50.06418479
582,1952-08-05,1222.824557,22.76674467,50.34735325
583,1952-08-06,1220.172571,17.89624705,43.77784484
584,1952-08-07,1217.53292,16.99010796,41.45586342
585,1952-08-08,1215.139965,17.38654381,40.32318956
586,1952-08-09,1213.46243,19.19882199,34.43328547
587,1952-08-10,1212.512649,12.03465981,20.95446648
588,1952-08-11,1209.885332,12.99743259,39.5586347
589,1952-08-12,1207.739074,15.74416671,36.41546473
590,1952-08-13,1205.827177,18.09446498,31.88476927
591,1952-08-14,1203.693254,16.31050364,36.52873211
592,1952-08-15,1201.793692,25.99486518,42.95665629
593,1952-08-16,1199.894129,18.80238614,33.32892845
594,1952-08-17,1199.17871,16.96179111,19.11387146
595,1952-08-18,1196.810425,15.376047699999999,35.59427618
596,1952-08-19,1194.220113,11.41168918,36.38714788
597,1952-08-20,1191.851828,12.9407989,35.7924941
598,1952-08-21,1189.730239,10.8170354,31.31843234
599,1952-08-22,1188.089708,14.55485915,28.65664876
600,1952-08-23,1186.905566,13.70535375,22.54020989
601,1952-08-24,1186.905566,14.66812654,9.401193071
602,1952-08-25,1185.96812,18.60416822,22.25704143
603,1952-08-26,1184.327589,3.8227742910000004,17.83961336
604,1952-08-27,1182.687058,14.61149285,30.66714487
605,1952-08-28,1181.51525,8.636638213,17.38654381
606,1952-08-29,1179.874719,10.8170354,25.25862717
607,1952-08-30,1178.702911,20.07664424,26.81605373
608,1952-08-31,1178.46855,11.92139242,12.20456088
609,1952-09-01,1177.543439,9.571094151,17.9245639
610,1952-09-02,1174.737267,7.07921165,35.22615717
611,1952-09-03,1172.412154,18.23604921,40.06833794
612,1952-09-04,1170.315235,13.7336706,32.22457143
613,1952-09-05,1167.983954,10.08079739,33.18734422
614,1952-09-06,1166.133732,11.38337233,27.58060859
615,1952-09-07,1164.974259,9.004757219,17.38654381
616,1952-09-08,1162.433286,10.67545117,35.39605825
617,1952-09-09,1159.657952,12.20456088,38.08615868
618,1952-09-10,1157.129314,12.11961034,35.56595933
619,1952-09-11,1154.588342,8.466737132999999,34.37665177
620,1952-09-12,1152.294065,8.834856139,32.76259152
621,1952-09-13,1151.146927,7.872083355,17.38654381
622,1952-09-14,1150.456177,6.852676877,11.55327341
623,1952-09-15,1148.630624,22.17209089,38.56754507
624,1952-09-16,1147.027098,24.01268592,38.2843766
625,1952-09-17,1144.288768,9.769312077,37.32160382
626,1952-09-18,1140.872023,3.8227742910000004,40.15328848
627,1952-09-19,1137.677305,5.66336932,36.89685112
628,1952-09-20,1135.420034,6.569508411,29.30793623
629,1952-09-21,1134.507257,8.948123526,16.36713733
630,1952-09-22,1131.57157,6.031488326,37.83130706
631,1952-09-23,1128.500201,6.512874718,38.73744615
632,1952-09-24,1125.256143,3.9643585239999997,38.62417876
633,1952-09-25,1122.110765,6.937627417000001,40.776259100000004
634,1952-09-26,1118.743359,2.8883183530000003,38.73744615
635,1952-09-27,1116.28873,9.542777304,33.07407683
636,1952-09-28,1114.722208,5.266933468,20.16159478
637,1952-09-29,1111.601499,4.07762591,37.83130706
638,1952-09-30,1108.715152,6.003171479,36.24556365
639,1952-10-01,1106.038496,8.240202361,35.65090987
640,1952-10-02,1103.38651,1.699010796,28.93981723
641,1952-10-03,1100.068444,3.794457444,38.99229777
642,1952-10-04,1096.972405,2.9166352000000004,36.01902888
643,1952-10-05,1094.542446,3.624556365,30.07249109
644,1952-10-06,1091.027022,3.8227742910000004,42.475269899999994
645,1952-10-07,1087.733626,2.180397188,37.9162576
646,1952-10-08,1084.896618,3.794457444,34.32001808
647,1952-10-09,1080.752119,4.502378609,49.46953101
648,1952-10-10,1077.051673,3.851091138,43.04160683
649,1952-10-11,1073.585589,4.24752699,41.6257645
650,1952-10-12,1071.204969,1.755644489,27.43902436
651,1952-10-13,1067.097475,1.953862415,49.49784786
652,1952-10-14,1062.98998,2.152080342,49.69606578
653,1952-10-15,1059.770592,4.16257645,40.69130856
654,1952-10-16,1056.119486,3.482972132,42.84338891
655,1952-10-17,1052.690407,2.690100427,41.14437811
656,1952-10-18,1050.124764,3.256437359,30.97863018
657,1952-10-19,1047.990841,2.5201993469999997,23.84278484
658,1952-10-20,1044.586431,3.851091138,41.88061612
659,1952-10-21,1040.984664,3.369704745,42.84338891
660,1952-10-22,1037.592589,3.058219433,41.28596234
661,1952-10-23,1034.225184,3.341387899,39.92675371
662,1952-10-24,1031.06747,2.350298268,36.2172468
663,1952-10-25,1028.748524,3.228120512,27.83546021
664,1952-10-26,1026.651605,0.9910896309999999,22.79506151
665,1952-10-27,1023.715918,2.237030881,35.33942456
666,1952-10-28,1020.163491,2.265347728,40.12497163
667,1952-10-29,1016.83309,2.944952046,37.97289129
668,1952-10-30,1013.502689,2.633466734,38.53922822
669,1952-10-31,1010.394314,3.058219433,36.47209842
670,1952-11-01,1007.495632,4.16257645,37.71803967
671,1952-11-02,1005.423383,1.24594125,25.23031032
672,1952-11-03,1001.722937,1.953862415,44.76893447
673,1952-11-04,998.2198487000001,2.010496109,42.56022044
674,1952-11-05,994.938787,3.1714868189999996,41.14437811
675,1952-11-06,991.4603682000001,2.74673412,42.98497314
676,1952-11-07,987.9942842,3.199803666,43.3247753
677,1952-11-08,985.157276,1.953862415,34.80140447
678,1952-11-09,982.912339,1.104357017,27.0992222
679,1952-11-10,979.2735676,2.690100427,44.79725132
680,1952-11-11,976.4488942,1.5574265630000002,34.26338439
681,1952-11-12,972.8224576,4.927131308,46.89269797
682,1952-11-13,969.4180477000001,3.143169973,42.53190359
683,1952-11-14,965.8039459,3.1148531260000003,44.93883555
684,1952-11-15,962.806585,1.274258097,35.96239518
685,1952-11-16,960.8083444,2.775050967,25.90991464
686,1952-11-17,957.03389,2.0671298019999997,45.76002411
687,1952-11-18,953.2594356000001,2.973268893,46.66616320000001
688,1952-11-19,949.5096507999999,3.482972132,46.89269797
689,1952-11-20,945.8338749,2.690100427,43.80616169
690,1952-11-21,943.0092015,3.0299025860000004,37.15170274
691,1952-11-22,941.0479654,2.775050967,25.48516194
692,1952-11-23,939.6788005,2.180397188,18.03783128
693,1952-11-24,936.1633773,0.792871705,41.48418027
694,1952-11-25,932.4752666,5.776636706000001,48.45012453
695,1952-11-26,929.1695353,4.304160683,42.56022044
696,1952-11-27,927.4303259,4.898814462,25.03209239
697,1952-11-28,924.3342864,3.8794079839999998,39.70021893
698,1952-11-29,925.3087371,11.666540800000002,0.39643585200000003
699,1952-11-30,925.4937593999999,2.152080342,0.0
700,1952-12-01,923.2488224,0.538020085,26.47625157
701,1952-12-02,920.6708454,6.484557871,36.33051419
702,1952-12-03,917.7844979,2.9166352000000004,36.33051419
703,1952-12-04,915.0955075,5.974854633,37.09506905
704,1952-12-05,912.2214948,3.454655285,36.72695004
705,1952-12-06,910.4946202000001,2.5201993469999997,22.51189305
706,1952-12-07,909.1624598,3.369704745,18.7740693
707,1952-12-08,906.498139,2.944952046,33.78199799
708,1952-12-09,903.8461531,5.125349235,35.82081095
709,1952-12-10,901.1941671000001,3.1714868189999996,33.86694853
710,1952-12-11,898.1721366,1.019406478,35.99071203
711,1952-12-12,895.359798,2.491882501,35.02793924
712,1952-12-13,893.6699279,5.210299774,24.77724078
713,1952-12-14,892.5351246,4.219210143,17.35822697
714,1952-12-15,890.4752099,4.927131308,28.76991615
715,1952-12-16,888.230273,4.1342596039999995,30.12912478
716,1952-12-17,885.8126486,5.266933468,33.24397791
717,1952-12-18,883.0126448,4.757230229,37.15170274
718,1952-12-19,880.2249757999999,4.955448155,37.20833643
719,1952-12-20,878.3624183,4.304160683,25.85328095
720,1952-12-21,877.4373069,7.334063269,18.03783128
721,1952-12-22,874.846995,6.116438866,36.10397942
722,1952-12-23,872.2566832,5.266933468,35.25447402
723,1952-12-24,869.6787061,4.41742807,34.26338439
724,1952-12-25,868.9509518,6.880993724,15.29109716
725,1952-12-26,867.1130638999999,4.1342596039999995,25.400211399999996
726,1952-12-27,865.2751759,2.775050967,24.04100276
727,1952-12-28,864.3623994,2.4069319609999997,12.96911574
728,1952-12-29,861.809092,3.00158574,32.56437359
729,1952-12-30,859.2557846,2.237030881,31.79981873
730,1952-12-31,856.8998342000001,4.219210143,31.48833342
731,1953-01-01,856.17208,4.728913382,13.13901682
732,1953-01-02,854.0011519,4.502378609,29.61942154
733,1953-01-03,852.9156879,6.399607332,18.97228722
734,1953-01-04,852.5579782000001,5.833270400000001,9.967530003
735,1953-01-05,850.2020279,3.454655285,30.72377856
736,1953-01-06,847.5007026000001,4.502378609,35.76417726
737,1953-01-07,844.7993774,4.16257645,35.4243751
738,1953-01-08,842.110387,2.5201993469999997,33.64041376
739,1953-01-09,840.136816,8.834856139,31.68655135
740,1953-01-10,839.4213966,5.210299774,13.47881898
741,1953-01-11,839.4213966,6.059805172000001,6.059805172000001
742,1953-01-12,837.4478256,4.3891112230000005,27.24080643
743,1953-01-13,835.313902,6.6544589510000005,31.34674919
744,1953-01-14,833.007291,7.277429576,33.98021592
745,1953-01-15,830.5156577,6.314656792,35.14120663
746,1953-01-16,828.2213815,5.7200030129999995,32.28120512
747,1953-01-17,827.1729219,6.116438866,18.26436606
748,1953-01-18,826.9878996,11.18515441,13.33723475
749,1953-01-19,824.7059582,2.605149887,29.02476777
750,1953-01-20,822.6090391,7.050894802999999,31.31843234
751,1953-01-21,820.3270977000001,6.342973637999999,32.76259152
752,1953-01-22,818.2301786,5.974854633,30.24239217
753,1953-01-23,816.1332593999999,5.606735627000001,29.87427316
754,1953-01-24,815.4425096,7.192479036,15.17782978
755,1953-01-25,815.4425096,9.259608838,9.259608838
756,1953-01-26,813.8759877,8.49505398,26.6178358
757,1953-01-27,811.9640908,7.900400201,30.015857399999998
758,1953-01-28,810.2248814,7.957033895,28.09031183
759,1953-01-29,808.485672,9.797628924,29.93090686
760,1953-01-30,806.7587975,10.61881748,30.61051117
761,1953-01-31,805.7226727000001,10.56218378,22.54020989
762,1953-02-01,804.8592354,7.985350741,17.98119759
763,1953-02-02,802.6142985,8.58000452,34.57486970000001
764,1953-02-03,800.7270712999999,8.381786594,30.21407532
765,1953-02-04,799.0125315,8.155251821,28.00536129
766,1953-02-05,797.2979917,19.76515893,39.61526839
767,1953-02-06,795.9288269,9.599410997,25.45684509
768,1953-02-07,795.7561393999999,9.712678384,11.72317449
769,1953-02-08,795.7561393999999,5.323567161000001,5.323567161000001
770,1953-02-09,793.881247,8.551687673,30.24239217
771,1953-02-10,792.0063546,8.523370827,30.21407532
772,1953-02-11,790.489172,10.22238162,27.77882651
773,1953-02-12,788.7993018999999,8.183568667000001,27.75050967
774,1953-02-13,787.4424717999999,9.202975145,24.91882501
775,1953-02-14,786.8257308999999,7.957033895,15.800800400000002
776,1953-02-15,786.6037042,8.806539293,10.67545117
777,1953-02-16,785.0865215,8.353469747,25.90991464
778,1953-02-17,783.7296915,9.514460458,25.23031032
779,1953-02-18,781.5464286,8.636638213,33.89526538
780,1953-02-19,779.2028131000001,6.399607332,33.52714637
781,1953-02-20,776.5138227,5.74831986,36.86853427
782,1953-02-21,775.5147024,2.0954466480000002,13.64872006
783,1953-02-22,775.0089749,1.953862415,7.815449662000001
784,1953-02-23,773.5164619,3.00158574,20.27486217
785,1953-02-24,772.011614,9.684361537000001,27.0992222
786,1953-02-25,770.3464135,9.202975145,28.48674768
787,1953-02-26,768.6935479,10.53386694,29.67605524
788,1953-02-27,766.8679947,9.797628924,30.92199649
789,1953-02-28,765.8812092999999,11.241788099999999,22.65347728
790,1953-03-01,765.0547763999999,8.66495506,18.23604921
791,1953-03-02,763.0688707,10.56218378,33.52714637
792,1953-03-03,761.0952997,12.71426412,35.59427618
793,1953-03-04,758.8010235,9.74099523,36.30219734
794,1953-03-05,756.8521222,12.74258097,35.31110771
795,1953-03-06,754.8908861,10.61881748,33.32892845
796,1953-03-07,753.743748,12.31782827,25.59842933
797,1953-03-08,753.743748,12.91248205,12.91248205
798,1953-03-09,751.9551993,11.44000603,32.13962089
799,1953-03-10,750.1666506,13.81862114,34.51823601
800,1953-03-11,748.0697315,11.83644188,36.10397942
801,1953-03-12,746.133165,11.52495657,33.95189907
802,1953-03-13,744.1965985,10.76040171,33.18734422
803,1953-03-14,742.5930721,15.007928699999999,33.55546322
804,1953-03-15,742.1120142000001,11.55327341,17.13169219
805,1953-03-16,740.3481352,12.96911574,33.38556214
806,1953-03-17,738.4362382999999,11.41168918,33.52714637
807,1953-03-18,736.5243415,13.70535375,35.82081095
808,1953-03-19,734.6124446,12.54436304,34.65982024
809,1953-03-20,732.7005478,11.10020387,33.21566106
810,1953-03-21,731.2820437,10.95861963,27.38239066
811,1953-03-22,730.0115574,14.01683907,28.71328245
812,1953-03-23,727.6309374,12.5160462,40.06833794
813,1953-03-24,725.9040627999999,15.71584986,35.70754356
814,1953-03-25,724.0168356,14.35664123,36.18892995
815,1953-03-26,722.289961,14.583176000000002,34.57486970000001
816,1953-03-27,720.8837917999999,14.80971077,31.09189757
817,1953-03-28,719.7859929,15.14951293,27.86377705
818,1953-03-29,719.3172698,15.51763194,20.95446648
819,1953-03-30,717.134007,17.16000904,42.41863621
820,1953-03-31,715.5798198,16.82020688,34.80140447
821,1953-04-01,694.6352982000001,17.75466282,34.57486970000001
822,1953-04-02,694.4749456000001,18.60416822,34.63150339
823,1953-04-03,693.3648119,17.72634597,30.58219433
824,1953-04-04,692.7357362,19.36872307,26.64615265
825,1953-04-05,692.4273657,19.25545569,22.82337836
826,1953-04-06,691.4775847000001,19.566941,30.55387748
827,1953-04-07,690.5278037,21.37921918,32.36615566
828,1953-04-08,689.5903575,21.77565504,32.62100728
829,1953-04-09,688.8255987,22.00218981,30.86536279
830,1953-04-10,688.0485052,31.91308612,40.91784334
831,1953-04-11,688.0485052,21.09605072,21.09605072
832,1953-04-12,688.196523,21.97387296,20.27486217
833,1953-04-13,687.7401347,21.43585288,26.73110319
834,1953-04-14,687.5797821,22.65347728,24.52238916
835,1953-04-15,687.2714116000001,24.69229024,27.18417274
836,1953-04-16,686.9630412,27.26912328,27.49565805
837,1953-04-17,686.3339654,23.7578343,29.73268893
838,1953-04-18,686.0280619,21.690704500000002,25.23031032
839,1953-04-19,686.1859476000001,23.24813106,20.95446648
840,1953-04-20,685.1004836000001,27.21248958,35.59427618
841,1953-04-21,684.1630374,28.28852975,35.73586041
842,1953-04-22,683.237926,27.80714336,35.93407834
843,1953-04-23,682.3004798,27.523974900000002,35.73586041
844,1953-04-24,681.3753684,27.60892544,36.44378157
845,1953-04-25,681.3753684,30.29902586,28.3168466
846,1953-04-26,682.3004798,30.72377856,17.4998112
847,1953-04-27,682.3004798,41.45586342,38.2843766
848,1953-04-28,682.9295555,45.08041979,36.72695004
849,1953-04-29,685.1004836000001,63.54300377,38.42596084
850,1953-04-30,687.4194294,66.54458951,37.51982175
851,1953-05-01,690.0590806,79.34380417,48.78992669
852,1953-05-02,692.5753835,80.90123074,51.79151243
